data,explainer,scale,coverage,hit_rate,execution_time
MRI,YADEA,False,0.71,0.58,32.288395404815674
MRI,YADEA,True,0.81,0.52,5.312273740768433
MRI,RPS,False,0.0566666666666666,0.02,2.487213373184204
MRI,IF,True,0.1066666666666666,0.0,3262.4327578544617
MRI,TracIn,True,0.1033333333333333,0.0,9.539533376693726
MRI,YADEA,False,0.68,0.61,32.16428017616272
MRI,YADEA,True,0.75,0.52,5.3282434940338135
MRI,RPS,False,0.0533333333333333,0.0,2.5896053314208984
MRI,IF,True,0.1033333333333333,0.03,3270.3942115306854
MRI,TracIn,True,0.09,0.02,9.459431648254396
MRI,YADEA,False,0.6966666666666667,0.52,32.40449905395508
MRI,YADEA,True,0.79,0.63,5.250361442565918
MRI,RPS,False,0.06,0.0,2.535982608795166
MRI,IF,True,0.1,0.02,3266.621419906616
MRI,TracIn,True,0.1033333333333333,0.03,9.61966586112976
MRI,YADEA,False,0.71,0.62,32.23760104179382
MRI,YADEA,True,0.8166666666666667,0.61,5.306952238082886
MRI,RPS,False,0.06,0.01,2.5351157188415527
MRI,IF,True,0.11,0.01,3265.6923730373383
MRI,TracIn,True,0.1,0.0,9.729675531387327
