data,temperature,scale,coverage,hit_rate,execution_time
CIFAR10,1.0,False,0.89,0.42,13.078867197036743
CIFAR10,3.0,False,0.86,0.39,13.041547060012816
CIFAR10,6.0,False,0.8633333333333333,0.38,13.055126905441284
CIFAR10,0.03,False,0.8633333333333333,0.3,13.0462749004364
CIFAR10,0.06,False,0.8666666666666667,0.3,13.053342342376707
CIFAR10,0.1,False,0.8666666666666667,0.3,13.039772272109984
CIFAR10,0.3,False,0.9,0.42,13.128278970718384
CIFAR10,0.6,False,0.9133333333333332,0.48,13.04987359046936
CIFAR10,1.0,False,0.9166666666666666,0.47,13.058229446411133
CIFAR10,3.0,False,0.8966666666666666,0.44,13.047654628753662
CIFAR10,6.0,False,0.8966666666666666,0.41,12.979381322860718
CIFAR10,0.03,False,0.8466666666666667,0.3,13.027487754821776
