data,explainer,scale,coverage,hit_rate,execution_time
CIFAR10,TracIn,True,0.1333333333333333,0.01,42.647595167160034
CIFAR10,HDEXPLAIN,False,0.8933333333333333,0.41,13.042982578277588
CIFAR10,HDEXPLAIN,True,0.25,0.01,4.719486713409424
CIFAR10,RPS,False,0.1166666666666666,0.0,2.118471384048462
CIFAR10,IF,True,0.1333333333333333,0.0,200.79098510742188
CIFAR10,TracIn,True,0.1333333333333333,0.0,42.99057126045227
CIFAR10,HDEXPLAIN,False,0.87,0.43,13.064542293548584
CIFAR10,HDEXPLAIN,True,0.2233333333333333,0.03,4.7142438888549805
CIFAR10,RPS,False,0.1133333333333333,0.0,2.1234242916107178
CIFAR10,IF,True,0.1366666666666666,0.0,201.16006731987
CIFAR10,TracIn,True,0.1366666666666666,0.0,43.6025276184082
