data,temperature,scale,coverage,hit_rate,execution_time
OCEA,1.0,False,0.82,0.87,303.3633728027344
OCEA,3.0,False,0.7633333333333333,0.83,302.6753227710724
OCEA,6.0,False,0.77,0.8,303.15176939964294
OCEA,0.03,False,0.74,0.99,302.40052127838135
OCEA,0.06,False,0.75,0.97,303.5750262737274
OCEA,0.1,False,0.8,0.95,304.1414580345154
OCEA,0.3,False,0.8066666666666666,0.9,304.66326236724854
OCEA,0.6,False,0.8033333333333333,0.89,303.7626976966858
OCEA,1.0,False,0.78,0.88,304.01472330093384
OCEA,3.0,False,0.76,0.87,302.90323781967163
OCEA,6.0,False,0.7566666666666667,0.86,303.7593960762024
OCEA,0.03,False,0.7166666666666667,1.0,302.99698638916016
OCEA,0.06,False,0.72,0.99,303.58258080482483
OCEA,0.1,False,0.7433333333333333,0.91,302.71813225746155
OCEA,0.3,False,0.7933333333333333,0.83,303.28856921195984
OCEA,0.6,False,0.7733333333333333,0.82,303.74118542671204
OCEA,1.0,False,0.7833333333333333,0.81,302.9236481189728
OCEA,3.0,False,0.77,0.81,302.7767107486725
OCEA,6.0,False,0.7466666666666667,0.78,303.1258716583252
OCEA,0.03,False,0.7166666666666667,1.0,303.31998324394226
OCEA,0.06,False,0.7233333333333334,1.0,303.6313226222992
OCEA,0.1,False,0.76,0.95,303.97427797317505
OCEA,0.3,False,0.77,0.91,303.19838285446167
OCEA,0.6,False,0.7833333333333333,0.88,303.3337595462799
OCEA,1.0,False,0.7833333333333333,0.88,303.207633972168
OCEA,3.0,False,0.74,0.88,302.8739650249481
OCEA,6.0,False,0.7233333333333334,0.87,304.1037037372589
OCEA,0.03,False,0.73,1.0,303.43124651908875
OCEA,0.06,False,0.7133333333333334,0.98,304.67253279685974
OCEA,0.1,False,0.7566666666666667,0.94,303.7277491092682
OCEA,0.3,False,0.7966666666666666,0.87,303.17631483078003
OCEA,0.6,False,0.79,0.85,302.89479422569275
OCEA,1.0,False,0.7933333333333333,0.85,304.342887878418
OCEA,3.0,False,0.74,0.82,303.9405608177185
OCEA,6.0,False,0.7266666666666667,0.81,303.53473949432373
OCEA,0.03,False,0.7066666666666667,0.98,303.3225965499878
OCEA,0.06,False,0.7166666666666667,0.96,303.656578540802
OCEA,0.1,False,0.7566666666666667,0.92,303.5370788574219
OCEA,0.3,False,0.78,0.88,304.3178071975708
OCEA,0.6,False,0.7833333333333333,0.84,303.6669898033142
OCEA,1.0,False,0.7633333333333333,0.84,303.13041973114014
OCEA,3.0,False,0.75,0.84,303.21352219581604
OCEA,6.0,False,0.7466666666666667,0.83,303.1258361339569
OCEA,0.03,False,0.7266666666666667,1.0,303.3171491622925
OCEA,0.06,False,0.73,0.98,303.8233377933502
OCEA,0.1,False,0.7766666666666666,0.94,304.2622048854828
OCEA,0.3,False,0.81,0.9,304.2772448062897
OCEA,0.6,False,0.8133333333333334,0.9,303.6376249790192
OCEA,1.0,False,0.7966666666666666,0.89,303.19481205940247
OCEA,3.0,False,0.7666666666666667,0.88,303.51336121559143
OCEA,6.0,False,0.7633333333333333,0.84,303.2961323261261
OCEA,0.03,False,0.68,0.99,303.50457215309143
OCEA,0.06,False,0.69,0.97,303.89934611320496
OCEA,0.1,False,0.7366666666666667,0.94,302.5565025806427
OCEA,0.3,False,0.79,0.93,303.1139347553253
OCEA,0.6,False,0.7633333333333333,0.93,305.0634636878968
OCEA,1.0,False,0.7866666666666666,0.93,302.74530577659607
OCEA,3.0,False,0.76,0.92,302.9306788444519
OCEA,6.0,False,0.72,0.89,302.7471385002136
OCEA,0.03,False,0.7433333333333333,0.99,302.50246357917786
OCEA,0.06,False,0.7433333333333333,0.97,303.5058867931366
OCEA,0.1,False,0.7766666666666666,0.95,302.76383543014526
OCEA,0.3,False,0.8166666666666667,0.93,303.5325827598572
OCEA,0.6,False,0.8,0.9,303.5676226615906
OCEA,1.0,False,0.8066666666666666,0.9,302.5014183521271
OCEA,3.0,False,0.7633333333333333,0.89,303.02174067497253
OCEA,6.0,False,0.7333333333333333,0.86,304.1130928993225
OCEA,0.03,False,0.74,1.0,305.60745787620544
OCEA,0.06,False,0.74,0.96,303.3361155986786
OCEA,0.1,False,0.7733333333333333,0.9,302.684077501297
OCEA,0.3,False,0.8066666666666666,0.88,304.74287390708923
OCEA,0.6,False,0.7866666666666666,0.85,304.2007613182068
OCEA,1.0,False,0.79,0.85,304.0420343875885
OCEA,3.0,False,0.7733333333333333,0.8,303.0839192867279
OCEA,6.0,False,0.7466666666666667,0.78,302.8969850540161
