data,explainer,scale,coverage,hit_rate,execution_time
OCEA,YADEA,True,0.6266666666666667,0.41,21.61430621147156
OCEA,RPS,False,0.4466666666666666,0.02,10.22832441329956
OCEA,IF,True,0.49,0.07,756.9820048809052
OCEA,TracIn,True,0.4833333333333333,0.06,86.71081280708313
OCEA,YADEA,False,0.83,0.88,305.329790353775
OCEA,YADEA,True,0.5733333333333334,0.39,21.83839130401612
OCEA,RPS,False,0.4566666666666666,0.09,10.606966495513916
OCEA,IF,True,0.4966666666666666,0.09,784.3536694049835
OCEA,TracIn,True,0.4933333333333333,0.09,82.32683873176575
OCEA,YADEA,False,0.8166666666666667,0.89,305.304790019989
OCEA,YADEA,True,0.5666666666666667,0.37,21.98827338218689
OCEA,RPS,False,0.4466666666666666,0.05,10.606417655944824
OCEA,IF,True,0.5233333333333333,0.02,785.8024771213531
OCEA,TracIn,True,0.5066666666666667,0.02,82.18517470359802
OCEA,YADEA,False,0.78,0.9,305.6274709701538
OCEA,YADEA,True,0.5266666666666666,0.3,22.11798739433289
OCEA,RPS,False,0.4566666666666666,0.05,10.616944551467896
OCEA,IF,True,0.5033333333333333,0.07,780.3960542678833
OCEA,TracIn,True,0.48,0.06,84.46717381477356
OCEA,YADEA,False,0.82,0.87,304.70605969429016
OCEA,YADEA,True,0.5366666666666666,0.33,21.82622027397156
OCEA,RPS,False,0.4266666666666667,0.06,10.62508988380432
OCEA,IF,True,0.4733333333333333,0.02,782.9922752380371
OCEA,TracIn,True,0.47,0.02,85.44930481910706
OCEA,YADEA,False,0.78,0.88,304.7282621860504
OCEA,YADEA,True,0.5566666666666666,0.36,22.05113649368286
OCEA,RPS,False,0.4533333333333333,0.06,10.637805938720703
OCEA,IF,True,0.4533333333333333,0.04,781.9071838855743
OCEA,TracIn,True,0.4566666666666666,0.04,84.00880765914917
OCEA,YADEA,False,0.7833333333333333,0.81,304.8662006855011
OCEA,YADEA,True,0.5333333333333333,0.34,21.93649005889893
OCEA,RPS,False,0.4433333333333333,0.08,10.629099607467651
OCEA,IF,True,0.4666666666666667,0.03,782.4682970046997
OCEA,TracIn,True,0.45,0.03,81.59490966796875
OCEA,YADEA,False,0.7833333333333333,0.88,304.993723154068
OCEA,YADEA,True,0.5666666666666667,0.37,21.80638337135315
OCEA,RPS,False,0.4533333333333333,0.03,10.612720727920532
OCEA,IF,True,0.5366666666666666,0.01,782.1346800327301
OCEA,TracIn,True,0.5166666666666667,0.01,82.62489795684814
OCEA,YADEA,False,0.7933333333333333,0.85,304.520622253418
OCEA,YADEA,True,0.5566666666666666,0.37,22.02903294563293
OCEA,RPS,False,0.4366666666666666,0.03,10.622793436050417
OCEA,IF,True,0.52,0.05,783.7393364906311
OCEA,TracIn,True,0.51,0.04,85.38523054122925
OCEA,YADEA,False,0.7633333333333333,0.84,305.5873167514801
OCEA,YADEA,True,0.5066666666666667,0.34,21.89869260787964
OCEA,RPS,False,0.4133333333333333,0.02,10.607250690460203
OCEA,IF,True,0.4766666666666667,0.04,782.6504592895508
OCEA,TracIn,True,0.4733333333333333,0.04,83.36654543876648
OCEA,YADEA,False,0.7966666666666666,0.89,305.23970675468445
OCEA,YADEA,True,0.51,0.32,21.61362838745117
OCEA,RPS,False,0.45,0.02,10.232012748718262
OCEA,IF,True,0.4966666666666666,0.02,758.8771340847015
OCEA,TracIn,True,0.4866666666666667,0.02,81.6355242729187
OCEA,YADEA,False,0.7866666666666666,0.93,304.6603329181671
OCEA,YADEA,True,0.5533333333333333,0.37,22.125464916229248
OCEA,RPS,False,0.4733333333333333,0.06,10.60029673576355
OCEA,IF,True,0.4733333333333333,0.02,781.0466377735138
OCEA,TracIn,True,0.4566666666666666,0.02,85.6926646232605
OCEA,YADEA,False,0.8066666666666666,0.9,305.67719554901123
OCEA,YADEA,True,0.6,0.41,21.924627542495728
OCEA,RPS,False,0.47,0.08,10.610577583312988
OCEA,IF,True,0.5033333333333333,0.04,781.6193401813507
OCEA,TracIn,True,0.5,0.04,81.85720634460449
OCEA,YADEA,False,0.79,0.85,304.9259784221649
OCEA,YADEA,True,0.6066666666666667,0.39,21.83170509338379
OCEA,RPS,False,0.3966666666666666,0.04,10.600066900253296
OCEA,IF,True,0.4766666666666667,0.08,780.7577793598175
OCEA,TracIn,True,0.46,0.07,82.51290988922119
